title,doi,volume,date,year,month,abstract,issn,githubs-scraped
Scheduling shared passenger and freight transport for an underground logistics system,10.1016/j.trb.2024.102907,183,2024-05-01,2024,5,"With the introduction of freight transportation into the passenger transit network, underground city logistics are regarded as a desirable alternative to address the challenges due to truck movements in urban freight transport. Furthermore, some metro lines suffer from low-capacity utilization because of the unbalanced demand, which provides the potential to expand the extra capacity for freight transportation. Therefore, this study integrates the train unit scheduling problem with combined transportation of passengers and freight during off-peak hours. The objective is to fully utilize the remaining capacity by not only integrating passenger and freight flows but also allowing a flexible composition such that the capacity can better meet the demand. The composition of a trip is defined as its state. A three-dimensional space–time–state network is constructed to capture the composition transitions and passenger/freight trajectories. The problem is formulated as an integer linear programming model to minimize the weighted sum of train unit operational, passenger travel, and freight travel costs. Utilizing the problem-specific characteristics, a constrained-gap-based branch-and-bound approach is developed to efficiently solve the model. The worst bound for each objective is guaranteed by introducing two gaps in the passenger- and freight-related objectives. The nodes with estimated lower bounds exceeding the designated gaps are pruned. A beam search procedure is also included to further reduce the computational complexity. The developed algorithm is tested on real-life instances from the Beijing Metro Network. The results provide insights into the benefits and applicable scenarios for integrating passenger and freight transportation. Moreover, we demonstrate that the number of train units should be carefully determined considering the tradeoff between passenger service quality and freight demand volume.",0191-2615,Not found
On endogenously distinguishing inactive paths in stochastic user equilibrium: A convex programming approach with a truncated path choice model,10.1016/j.trb.2024.102940,183,2024-05-01,2024,5,"This paper develops a convex programming approach with a truncated path choice model to resolve a fundamental drawback of conventional stochastic user equilibrium (SUE) models; that is, assign strictly positive flow to a path, irrespective of the length of its travel time. The centerpiece of the truncated path choice model is to truncate the path choice probability to zero when the travel time exceeds travelers’ maximum acceptable travel time, while the choice probabilities of other paths follow the utility maximization principle. Although the truncated path choice model has a non-smooth expression, the truncated SUE condition can be equivalently formulated as a twice-differentiable convex mathematical programming (MP), which has a simple structure comparable to that of Fisk’s MP formulation of the multinomial logit SUE model. Moreover, the origin–destination pair-specific parameter of the maximum acceptable travel time, which is explicitly expressed in the truncated path choice model, is endogenized and implicit in the devised MP formulation. This substantially decreases the computational effort required for parameter calibration. The desirable MP formulation enables us to establish the existence and uniqueness of equilibrium path flow under mild assumptions and to develop convergent and efficient solution algorithms. Specifically, we develop a path-based gradient projection algorithm incorporating an Armijo-type Barzilai-Borwein step size scheme for solving the truncated SUE model. Numerical results demonstrate the validity of the truncated SUE model and the efficiency and robustness of the devised algorithm.",0191-2615,Not found
Congestive mode-switching and economies of scale on a bus route,10.1016/j.trb.2024.102930,183,2024-05-01,2024,5,"This paper introduces a type of circular causation called Congestive Mode-Switching (CMS) that may arise when an increase in congestion penalizes transit relative to driving. In turn, rising congestion persuades some transit riders to drive, which exacerbates congestion further, and so on. This circular causation can beget multiple equilibria with different levels of congestion and transit ridership. The paper explores this logic with a static model of a bus route. When the bus fleet size is fixed, CMS applies because congestion raises the bus cycle time and thus lowers bus frequency, resulting in higher wait times. When the fleet size depends on bus ridership, CMS is joined by economies of scale as a second source of circular causation. We derive the system’s equilibria using a static model in the vein of Walters (1961), which permits us to graphically characterize equilibria in useful ways. The comparative statics of a road improvement show how feedback alters first-order effects. A Downs-Thomson paradox is not possible, because a road improvement aids buses even more than cars. Continuous-time stability analysis shows that multiple equilibria may be stable.",0191-2615,Not found
Keep on moving: Optimized placement of moving walkways in airport terminals,10.1016/j.trb.2024.102926,183,2024-05-01,2024,5,"Since its inception in 1955, when Delta Airlines pioneered the hub-and-spoke system at their Atlanta hub, airports have been engaged in fierce competition to ensure efficient and dependable transfers for passengers and airlines between connecting flights. In line with this overarching objective, we present a long-term layout design problem that focuses on optimizing the placement of moving walkways within the corridors of an airport terminal. Our primary goal is to facilitate faster transfers on these walkways, thereby improving gate connectivity. To achieve this, we propose the following budget-constrained optimization task: Maximize the weighted number of gate pairs that passengers can transfer between, without exceeding the specified minimum connecting time for each gate pair. We mathematically formulate the resulting optimization problem and provide a comprehensive analysis of its computational complexity. Additionally, we introduce suitable solution methods to tackle this challenging optimization task. Through a comprehensive computational study, using real-world terminal data, we evaluate the performance of our solution approaches. Our results demonstrate that optimized walkway layouts significantly contribute to reliable connecting processes during daily airport operations.",0191-2615,Not found
"On the relationship between free public transport, stop spacing, and optimal frequencies",10.1016/j.trb.2024.102924,183,2024-05-01,2024,5,"Recent years have witnessed a reignition of the debate about free public transport, especially after a wider implementation due to the pandemic. However, most implementations have consisted of eliminating the fare without further structural adjustments, and one of the main reported concerns is that they seem to primarily attract commuters from active modes rather than car drivers. In this paper, we develop an analytical model to investigate how the design of a representative public transport line, situated in a corridor where it competes with both walking and cars, should be adjusted in response to fare reductions. We first conduct a detailed analysis of the effect of frequency and spacing on mode choice, showing that while increased frequencies attract both walkers and drivers, an increased spacing tends to attract long-distance commuters (often drivers) and discourage short-distance ones (which are more likely to walk). Hence, spacing can play a crucial role in inducing a desired mode choice. Afterwards, we study the optimal response of public transport design under two possible objectives. If the aim is to minimise users’ plus operator’s costs in public transport, a decrease in the fare should be joined by an increased frequency and, potentially, a reduced spacing. If the objective is to induce a more sustainable mode split, the measures are the opposite: increase spacing and reduce frequencies. These divergent findings show that it is crucial to have a clear goal when reducing the fare, as no singular policy can achieve all of the objectives. We remark that an increased spacing and reduced frequency reduce the financial burden of the system, although it is most likely not enough to compensate for the loss of revenue when fares go free.",0191-2615,Not found
A new car-following model with incorporation of Markkula's framework of sensorimotor control in sustained motion tasks,10.1016/j.trb.2024.102969,184,2024-06-01,2024,6,"This study develops a car-following model called the “Markkula Intelligent Driver Model (MIDM)” based on Markkula's Framework of Sensorimotor Control. The MIDM predicts the start time of driver's reaction based on the evidence accumulation within Markkula's framework unlike the existing car-following models that use a constant reaction time parameter. The MIDM also accurately represents the actual shape and duration of acceleration maneuvers. Fifty drivers’ car-following behavior was observed in 2 different scenarios using a driving simulator – reaction to a decelerating lead vehicle and reaction to a stopped lead vehicle. Trajectory data from the NGSIM project were also used for the evaluation. Compared to the Gipps Model, the Wiedemann Model and the IDM, the MIDM realistically reproduced trajectories of speed, acceleration, jerk and spacing for both simulator and NGSIM data. The MIDM can also incorporate the effects of lead vehicle brake lights for more accurate estimation of the driver reaction time.",0191-2615,Not found
Robust safety driver scheduling for autonomous buses,10.1016/j.trb.2024.102965,184,2024-06-01,2024,6,"Autonomous buses offer a promising solution to the first- and last-mile problems, but their initial deployment requires safety drivers to supervise bus operations. Compared to traditional bus driver scheduling, the safety driver scheduling is more flexible and allows safety drivers to start/end their tasks at any bus stop/terminal. However, uncertainties such as delays in public bus services can bring new challenges to the flexible safety driver scheduling. To address these challenges, we put forward a robust safety driver scheduling problem (RSDSP) for autonomous bus services in order to achieve the trade-off between cost reduction and robustness against possible delays. The proposed robust optimization model takes into account the propagation, uncertainty, and correlation of delays. Besides, we develop both exact and heuristic solution methods to solve the RSDSP efficiently. We demonstrate the effectiveness of the proposed model and solution methods through the extensive numerical experiments in which the instances are generated based on the historical operational data of Singapore’s bus lines. The results highlight the importance of incorporating robust optimization into the safety driver scheduling for autonomous bus services. The proposed methods can also be applied to other robust driver/crew scheduling problems in public transportation.",0191-2615,Not found
A bilevel hybrid iterated search approach to soft-clustered capacitated arc routing problems,10.1016/j.trb.2024.102944,184,2024-06-01,2024,6,"This work studies a soft-clustered capacitated arc routing problem that extends the classical capacitated arc routing problem with an important constraint. The problem has a set of required edges (e.g., the streets to be serviced) that are partitioned into clusters. The constraint ensures that all required edges of the same cluster are served by the same vehicle. This problem can be found in a variety of practical applications, such as waste collection, postal delivery, snow plowing, and meter reading. Due to its non-deterministic polynomial-time hard nature, it is decomposed into capacitated vehicle routing problems at the cluster-level and rural postman problems at the edge-level, and then an effective bilevel hybrid iterated search method is proposed to solve it. The proposed method consists of a bilevel variable neighborhood search that sequentially executes a random order-based variable neighborhood descent at the cluster-level and a lower bound-guided variable neighborhood descent at the edge-level, and a similarity-driven hybrid perturbation that conditionally switches between a backbone-based directed perturbation and a destroy-repair random perturbation. Extensive evaluations on 611 existing benchmark instances show that the proposed method outperforms state-of-the-art algorithms in terms of both solution quality and computation time. Its excellent performance is also verified on 30 newly generated large instances that are derived from real-world road networks. Finally, ablation studies on key algorithmic components are performed to confirm their novelty and effectiveness.",0191-2615,Not found
Using frequency domain analysis to elucidate travel time reliability along congested freeway corridors,10.1016/j.trb.2024.102961,184,2024-06-01,2024,6,"Travel time reliability (TTR) is an essential measure of service for traffic performance management, especially for congested freeway corridors. This paper proposes a systematic analytical framework to analyze the predictable and unpredictable variations in route TTR in corridor networks. More specifically, the predictable variation in route TTR is estimated with a deterministic fluid-based polynomial arrival queue (PAQ) model, while the unpredictable variation in route TTR is analyzed through the residual induced by the PAQ estimation model. Based on the output of the PAQ estimation model, a frequency-domain approach is proposed to decompose the observed time-domain travel time into underlying unobserved factors in different temporal resolutions. With the discrete-time Fourier transform method and the Butterworth low-pass filtering technique, it is capable of analytically uncovering different temporal scales of predictable variations in TTR, including the trend of day-to-day variations, the dynamics of within-day variations, as well as the stochasticity of within-period variations. Connecting with the unpredictable variations represented by the residual due to the PAQ approximation model, we can comprehensively elucidate TTR for congested freeway corridors. Case studies are conducted to show the effectiveness of the proposed frequency-domain approach in elucidating and measuring different contributing elements in TTR, and more specifically, the four components, i.e., the trend of day-to-day variations, the dynamics of within-day variations, the stochasticity of within-period variations, and the residual induced by the PAQ estimation model, account for 64.9 %, 20.2 %, 1.2 %, 13.7 % of variations in the route travel time, respectively, based on a case study with the PeMS dataset.",0191-2615,Not found
Schedule negotiation with ADA paratransit riders under value of time uncertainty,10.1016/j.trb.2024.102962,184,2024-06-01,2024,6,"When paratransit riders book their travels, operators have the flexibility to adjust the requested pickup time within a predetermined limit for efficiency purposes in accordance with the Americans with Disabilities Act (ADA) regulations. This practice, known as schedule negotiation, is widely adopted across the United States (U.S.). However, the existing paratransit literature lacks optimization methods to support decision-making in this context. To address this research gap, we propose a new mathematical formulation, enabling an operator to simultaneously determine how a new travel request can be accommodated and how incentives can be designed to maximize the operator’s payoff (revenues minus total costs). In addition, to enhance the realism of behavioral modeling in the paratransit literature, we explicitly consider the privately held value of time information for riders, which results in probabilistic responses. Eventually, the formulation is a nonconvex mixed-integer nonlinear program (MINLP). We thus design a decomposition-based fix-and-optimize algorithm that ensures global optimality despite the nonconvexity. We validate and evaluate our proposed method through synthetic analyses and real-world case studies, which demonstrate substantial advantages of schedule negotiation in improving paratransit operational efficiency. We also highlight the efficiency of the proposed solution approach relative to a benchmark approach based on complete enumeration. The proposed optimization method is thus expected to advance the state of the practice in pickup time negotiation in paratransit and other related mobility services.",0191-2615,Not found
Robust cooperative control strategy for a platoon of connected and autonomous vehicles against sensor errors and control errors simultaneously in a real-world driving environment,10.1016/j.trb.2024.102946,184,2024-06-01,2024,6,"In a real-world driving environment, a platoon of connected and autonomous vehicles (CAVs) is subject to many internal and external disturbances, resulting in uncertain vehicle dynamics. In general, the disturbances can be categorized into two types: disturbances due to vehicle sensor errors (e.g., GPS error) and disturbances due to vehicle control errors (e.g., actuator delay). In the literature, many control strategies have been proposed to improve the robustness of the CAV platoon against uncertain vehicle dynamics induced by these disturbances. However, most of these strategies only consider one type of disturbance and cannot tackle both types of disturbances simultaneously. Furthermore, they are designed to maximize the benefits of each vehicle in the platoon independently, which can deteriorate the performance of the platoon. To address these problems, this study proposes a robust cooperative control (RCC) strategy to maneuver the vehicles in the platoon cooperatively to counteract the impacts of both types of disturbances. The RCC strategy is developed based on a minimax problem, where the maximization subproblem seeks to find the worst inputs for the uncertainty terms in the vehicle dynamics equation to minimize the platoon performance, while the minimization subproblem seeks to find the optimal control decisions for all subsequent vehicles to maximize the platoon performance in the worst case. To solve the minimax problem, this study proposes a globally convergent solution algorithm. It can solve the minimax problem very efficiently to enable real time deployment of the RCC strategy. Numerical application indicates that compared to the existing methods, the RCC strategy can dramatically improve the robustness of the CAV platoon against the uncertain vehicle dynamics induced by both vehicle state detection errors and vehicle control errors. Therefore, it can maneuver the CAV platoon safely and efficiently in a real-world driving environment.",0191-2615,Not found
"Stochastic home care transportation with dynamically prioritized patients: An integrated facility location, fleet sizing, and routing approach",10.1016/j.trb.2024.102949,184,2024-06-01,2024,6,"We study a home health care (HHC) problem that is characterized by prioritized patients and uncertain demands. In practice, HHC supply chain networks often struggle to meet high demand due to a shortage of service vehicles. Additionally, disruptions caused by natural calamities and pandemics (e.g., COVID-19) further compound these challenges, necessitating the consideration of real-life characteristics such as patient priorities, infrastructure locations, and transportation of medical supplies with uncertain demands. To formulate the problem, we propose a multi-depot and multi-period chance-constrained optimization model with precedence constraints, assuming that the demand quantities for medical supplies are random variables. Since patients’ medical conditions vary in severity, the priority of each patient is translated into a time-dependent potential healthcare cost that changes dynamically over the planning horizon. The solution to the proposed model determines the optimal locations for the base Mobile Health Facilities (MHFs) and the fleet size of HHC vehicles, and generates scheduling and routing plans to visit patients within specified time windows. We propose a unique three-phase solution approach, integrated with stochastic simulation, to address the problem. We then assess the robustness of the proposed model based on a realistic case of HHC service provision in Hong Kong and explore the optimal values for two model parameters, namely the Vehicle Threshold Index and the MHF Threshold Index. The performance evaluation tests show that the proposed solution method is efficient and effective for solving real-world problems.",0191-2615,Not found
Minimizing the total travel distance for the locker-based drone delivery: A branch-and-cut-based method,10.1016/j.trb.2024.102950,184,2024-06-01,2024,6,"This article investigates the problem of minimizing the total travel distance in locker-based drone delivery, where the roofs of lockers are reused as parking platforms for drones. It is a drone routing and parking hybrid problem with modeling challenges. We find the sufficient and necessary conditions for feasible solutions and transform the original problem into a scale-tractable one. Subsequently, we propose a compact lower-bound formulation for the transformed problem and prove the total unimodality of the coefficient matrix. Furthermore, we develop a two-stage method in which a branch and cut algorithm solves the transformed problem and a heuristic constructs practical schedules for the original problem. Simulated tests demonstrate that the method can solve each simulated instance within one second. Random tests reveal that the method can efficiently solve instances with 1000 sites and 1500 tasks within an acceptable CPU time. A sensitivity analysis indicates that the complexity arising from routing flexibility is greater than that arising from parking flexibility.",0191-2615,Not found
Network-based representations and dynamic discrete choice models for multiple discrete choice analysis,10.1016/j.trb.2024.102948,184,2024-06-01,2024,6,"In many choice modeling applications, consumer demand is frequently characterized as multiple discrete, which means that consumer choose multiple items simultaneously. The analysis and prediction of consumer behavior in multiple discrete choice situations pose several challenges. In this paper, to address this, we propose a random utility maximization (RUM) based model that considers each subset of choice alternatives as a composite alternative, where individuals choose a subset according to the RUM framework. While this approach offers a natural and intuitive modeling approach for multiple-choice analysis, the large number of subsets of choices in the formulation makes its estimation and application intractable. To overcome this challenge, we introduce directed acyclic graph (DAG) based representations of choices where each node of the DAG is associated with an elemental alternative and additional information such as the number of selected elemental alternatives. Our innovation is to show that the multi-choice model is equivalent to a recursive route choice model on the DAG, leading to the development of new efficient estimation algorithms based on dynamic programming. In addition, the DAG representations enable us to bring some advanced route choice models to capture the correlation between subset choice alternatives. Numerical experiments based on synthetic and real datasets show many advantages of our modeling approach and the proposed estimation algorithms.",0191-2615,Not found
Estimation of discrete choice models with error in variables: An application to revealed preference data with aggregate service level variables,10.1016/j.trb.2024.102985,185,2024-07-01,2024,7,"This article proposes a method to estimate disaggregated discrete choice models with errors in the variables. The objective is to estimate the discrete choice models' coefficients to compute the value of time and use it for cost-benefit analysis in transportation planning. The method is general, as it only requires a validation sample to estimate the conditional density of the error-free variables given the mismeasured variables. More specifically, we assume that the attributes of the chosen alternative are reported without error in revealed preference surveys, and we use this information as the validation sample. The mismeasured variables may be spatially aggregate service levels from mobility surveys or transportation network models. Monte Carlo simulations show that the proposed method substantially reduces bias in parameters. We validate the technique with two real data sets from Santiago, Chile.",0191-2615,Not found
The Capacitated Team Orienteering Problem: An online optimization framework with predictions of unknown accuracy,10.1016/j.trb.2024.102984,185,2024-07-01,2024,7,"The Capacitated Team Orienteering Problem (CTOP) is a challenging combinatorial optimization problem, wherein a fleet of vehicles traverses multiple locations, each with distinct prizes, demand weights, and service times. The primary objective is to determine optimal routes for the vehicles that collectively accumulate the highest total prize within capacity and time constraints. The CTOP finds applications across various domains such as disaster response, maintenance, marketing, tourism, and surveillance, where coordinated teams are required to efficiently explore and gather prizes from different sites. The complexity of this problem is further compounded by uncertainties in predicting specific attributes of each location, making it hard to plan routes accurately in advance. In numerous scenarios in practice, subjective predictions for these parameters may exist, but their precise values remain unknown until a location is visited by one of the vehicles. Given the unpredictable nature of these parameters, there is a pressing need for innovative online optimization strategies that can adapt to new information, ensuring the strategic allocation of resources and route planning within set constraints. To address this challenging online optimization problem, we offer a detailed analysis through the lens of theoretical and empirical competitive ratios. We derive an exact tight upper bound on the competitive ratio of online algorithms, and we introduce three novel online algorithms, with two of them achieving optimal competitive ratios. The third algorithm is a polynomial time approximation-based online algorithm with a competitive ratio of 1 3 . 53 times the tight upper bound. To evaluate our algorithms, we measure their empirical competitive ratios on randomly generated instances as well as instances from the literature. Our empirical analysis demonstrates the effectiveness of our solutions across a diverse range of simulation scenarios.",0191-2615,Not found
Hybrid truck–drone delivery under aerial traffic congestion,10.1016/j.trb.2024.102970,185,2024-07-01,2024,7,"This paper focuses on a hybrid truck–drone delivery system, in which a truck carries goods and a fleet of drones around the neighborhoods of customers, while the drones are dispatched from the truck to perform the last-mile delivery. We formulate a continuous traffic equilibrium model in the form of partial differential equations (PDEs) to describe the optimal drone routing and truck–drone synchronization strategies when low-altitude aerial traffic congestion arises in large-scale steady-state operations. A customized solution algorithm is then developed, using a physics-informed neural network framework and various enhancement techniques, to efficiently solve the PDEs. The PDE solution is then used to evaluate the operational cost of a truck–drone delivery system, through a dimensionless surrogate model, which further provides the basis for optimizing several service design decisions, such as truck speed, truck routing plan and delivery headway. Numerical experiments are conducted to show the applicability of the proposed modeling framework, and to draw managerial insights for logistics carriers.",0191-2615,Not found
Link transmission model: A formulation with enhanced compute time for large-scale network optimization,10.1016/j.trb.2024.102971,185,2024-07-01,2024,7,"We formulate a traffic theoretic and probabilistic analytical link transmission model. The proposed model extends past work that is based on a stochastic formulation of the link transmission model, which itself is an operational formulation of Newell’s simplified theory of kinematic waves. The proposed model yields a probabilistic description of the link’s upstream and downstream boundary conditions. The model only tracks the transient probabilities of two of the link’s boundary states. This leads to a model with a state space dimension that is constant, i.e., it does not depend on any link attributes, such as link length. In other words, the model has constant complexity, whereas past formulations have a complexity that scales linearly or cubically with link length. The gain in computational runtime is of at least one order of magnitude and it increases with link length. This makes the proposed model suitable for large-scale network optimization. The model is validated versus a simulation-based implementation of the stochastic link transmission model. Its performance is also benchmarked with other past analytical formulations. The proposed model yields estimates with comparable accuracy, while the computational efficiency is enhanced by at least one order of magnitude. It is also validated versus a microscopic traffic simulator, the results indicate that the proposed model accurately approximates the link’s boundary conditions for realistic traffic situations, such as signalized links and platoon arrival patterns. The model is then used to address a city-wide traffic signal control problem. The performance of the proposed model is benchmarked versus various other models and traffic signal control approaches. It is shown to reduce optimization compute time by at least one order of magnitude, while also yielding solutions (i.e., signal plans) with improved performance.",0191-2615,Not found
Network multiscale urban traffic control with mixed traffic flow,10.1016/j.trb.2024.102963,185,2024-07-01,2024,7,"Urban traffic control (UTC) is inherently multiscale in both temporal and spatial domains. With the wide deployment of connected and automated vehicles (CAVs), data is increasingly available to help reveal this multiscale nature of UTC and the inter-dynamics among different scales. This paper applies the multiscale UTC framework we proposed earlier and extends it to UTC on a network of traffic signals with a mixed flow of CAVs and human-driven vehicles (HDVs). We adopt distributed control as the basic scheme for network-wide control and use information sharing to achieve cooperation among different intersections. We use CAV information to estimate HDV state and develop a “safety check” technique to control CAVs in the mixed traffic flow. Together, we propose a network-wide UTC framework with mixed traffic flow. To address the computation issue of the model-based multiscale method, we develop an imitation learning (IL) enhanced data-driven method to improve the computation efficiency. Specifically, we use a convolutional neural network (CNN) to represent the policies of the slower-scale signal control problem and use the data aggregation method as the learning framework to improve the policies. This algorithm’s unique feature is that IL policies’ training is based on the optimized results from the model-based multiscale control method. We test the model-based and IL-based methods in simulation, under various traffic scenarios and on multiple networks. We also test the transferability property of the IL-based method by training individual intersection control separately in small networks and applying them to larger networks with various types of intersections.",0191-2615,Not found
Optimal design of ride-pooling as on-demand feeder services,10.1016/j.trb.2024.102964,185,2024-07-01,2024,7,"The technology-enabled ride-pooling (RP) is designed as an on-demand feeder service to connect remote areas to transit terminals (or activity centers). We propose the so-called “hold-dispatch” operation strategy, which imposes a target number of shared rides (termed the ride-pooling size) for each vehicle to enhance RP’s transportation efficiency. Analytical models are formulated at the planning level to estimate the costs of the RP operator and the patrons. Accordingly, the design problem is constructed to minimize the total system cost concerning the system layout (i.e., in terms of service zone partitioning), resource deployment (i.e., fleet size), and operational decisions (i.e., RP size). The proposed models admit spatial heterogeneity arising from the non-uniformity of demand distributions and service locations, and can furnish heterogeneous designs. Closed-form formulas for the optimal zoning and fleet size are developed, which unveil fundamental insights regarding the impacts of key operating factors (e.g., demand density and distance to the terminal). Extensive numerical experiments demonstrate (i) the effectiveness of heterogeneous service designs and (ii) the advantage of the proposed RP service with hold-dispatch strategy over alternative designs studied in the literature, i.e., RP with a “quick-dispatch” strategy and flexible-route transit, in a wide range of operating scenarios. These findings can assist transportation network companies and transit agencies in successfully integrating RP and transit services.",0191-2615,Not found
Sequential feasibility and constraint properties of CAV platoons under various vehicle dynamics and safety distance constraints,10.1016/j.trb.2024.102966,185,2024-07-01,2024,7,"Connected and autonomous vehicle (CAV) platooning technologies have been extensively studied. Many CAV platoon control schemes, e.g., model predictive control schemes, are formulated as constrained optimization problems since they can effectively handle vehicle dynamics, physical and safety constraints, and desired performance. At each time, a control input is generated from a constrained optimization problem, whose constraint set is time-varying and depends on states and controls in the past times. A fundamental question is whether the underlying optimization problem is sequentially feasible, i.e., whether the constraint set is nonempty at each time along a platoon state solution, assuming that it starts from an arbitrary initial condition which satisfies the physical and safety distance constraints. In this paper, we present a comprehensive study of sequential feasibility and related constraint properties under various vehicle dynamics and safety distance constraints. In particular, we consider three types of linear or nonlinear vehicle dynamic models and a wide range of representative spacing policy based safety distance constraints as well as physical constraints. We show that the constant spacing based safety distance constraint does not yield sequential feasibility, whereas most of variable spacing policy based safety distance constraints, along with the physical constraints, ensure sequential feasibility under mild, easily verifiable conditions on constraint or vehicle dynamics parameters. Extensions to general and unified forms of safety distance constraints have been made. We also show that under additional assumptions, each non-polyhedral constraint set has nonempty interior if sequential feasibility holds. This constraint property plays an important role in robust sequential feasibility analysis and optimization algorithm development.",0191-2615,Not found
Risk-aware urban air mobility network design with overflow redundancy,10.1016/j.trb.2024.102967,185,2024-07-01,2024,7,"In urban air mobility (UAM), as envisioned by aviation professionals, novel flight vehicles will transport passengers and cargo at low altitudes within urban and suburban areas. To operate in urban environments, precise air traffic management, in particular the management of traffic overflows due to physical and operational disruptions will be critical to ensuring system safety and efficiency. To this end, we propose UAM network design with reserve capacity, i.e., a design where alternative landing options and flight corridors are explicitly considered as a means of improving contingency management. Similar redundancy considerations are incorporated in the design of many critical infrastructures, yet remain unexploited in the air transportation literature. In our methodology, we first model how disruptions to a given UAM network might impact on the nominal traffic flow and how this flow might be re-accommodated on an extended network with reserve capacity. Then, through an optimization problem, we select the locations and capacities for the backup vertiports with the maximal expected throughput of the extended network over all possible disruption scenarios, while the throughput is the maximal amount of flights that the network can accommodate per unit of time. We show that we can obtain the solution for the corresponding bi-level and bi-linear optimization problem by solving a mixed-integer linear program. We demonstrate our methodology in the case study using networks from Milwaukee, Atlanta, and Dallas–Fort Worth metropolitan areas and show how the throughput and flexibility of the UAM networks with reserve capacity can outcompete those without.",0191-2615,Not found
The use of pooled RP-SP choice data to simultaneously identify alternative attributes and random coefficients on those attributes,10.1016/j.trb.2024.102988,186,2024-08-01,2024,8,"Random utility maximization-based discrete choice models involve utility functions that are typically specified with explanatory variables representing alternative-specific attributes. It may be useful to specify some alternative-specific attributes as stochastic in situations when the analyst cannot accurately measure the attribute values considered by the decision maker. In addition, the parameters representing decision makers’ response to the attributes may have to be specified as stochastic to recognize response heterogeneity in the population. Ignoring either of these two sources of stochasticity can lead to biased parameter estimates and distorted willingness-to-pay estimates. Further, in some situations the analyst may not even have access to measurements of important alternative-specific attributes to include them in the utility specification. In this study, we explore the feasibility of simultaneously inferring alternative attributes and the corresponding coefficients, as well as stochasticity in both – without the help of external measurement data on alternative attributes – using mixed logit models on pooled revealed preference (RP) and stated preference (SP) choice datasets. To do so, we first theoretically examine parameter identifiability for different specifications and distributional forms of alternative attributes and their coefficients. Next, we illustrate this through simulation experiments in a travel mode choice setting and demonstrate the conditions under which pooled RP-SP data can help disentangle stochastic alternative attributes from random coefficients. In addition, an empirical application is presented in the context of commute mode choice in Bengaluru, India, to demonstrate the importance of recognizing stochasticity in mode-specific in-vehicle travel times along with the random coefficient on in-vehicle travel times.",0191-2615,Not found
Using traffic assignment models to assist Bayesian inference for origin–destination matrices,10.1016/j.trb.2024.103019,186,2024-08-01,2024,8,"Estimation of traffic volumes between each origin and destination of travel is a standard practice in transport engineering. Commonly the available data constitute traffic counts at various locations on the network, supplemented by a survey-based prior estimate of mean origin–destination traffic volumes. Statistical inference in this type of network tomography problem is known to be challenging. Moreover, the difficulties are increased in practice by the presence of a large number of nuisance parameters corresponding to route choice probabilities, for which we have no direct prior information. Working in a Bayesian framework, we determine these parameters using a stochastic user equilibrium route choice model. We develop an MCMC algorithm for model fitting. This requires repeated computation of stochastic user equilibrium flows, and so we develop a computationally cheap emulator. Our methods are tested on numerical examples based on a section of the road network in the English city of Leicester.",0191-2615,Not found
Exploring the role of Mobility-as-a-Service in morning commuting trips,10.1016/j.trb.2024.103017,186,2024-08-01,2024,8,"Promising the seamless integration of multiple transportation modes, Mobility-as-a-Service (MaaS) has gained popularity over the years, yet its effectiveness in enticing private car users and improving travel efficiency remains uncertain. This study explores the competitiveness of MaaS-enabled multi-modal travel options versus private car usage through equilibrium analysis. In addition to pricing that affects the fixed cost for travel, we examine the often overlooked inconvenience cost associated with multi-modal trips. We establish our analysis for the commuting problem of a one-origin-one-destination network, where a highway and a mass transit line connect the residential area and the central business district (CBD) area. Travelers choose their departure time and travel mode among auto, Park-and-Ride (PnR), ride-hailing and transit (RnT) to minimize their total travel cost. Inconvenience costs associated with searching for parking and waiting for ride-hailing are explicitly modeled. We analytically provide the mode share and departure time windows under all possible equilibria. Our findings reveal the complex nature of mode choice, distinctly affected by fixed and inconvenience costs, with demand playing an even more significant role. Notably, fixed costs set an entry fee to adopt different modes, and the feature of inconvenience costs affects the utilization of available transportation resources. More importantly, to benefit the overall system, we encourage maintaining a balanced mode share by implementing pricing and capacity strategies rather than aiming for a completer transition of private car users to MaaS.",0191-2615,Not found
The integer programing extreme value (IPEV) model: An application for estimation of the leisure trip demand,10.1016/j.trb.2024.103018,186,2024-08-01,2024,8,"We developed an integer programing extreme value (IPEV) model that accounts the integer property of trip data and has the same advantages as the multiple discrete–continuous extreme value choice (MDCEV) model. The proposed model is consistent with utility theory and provides a single structural framework for simultaneously modeling the choice of alternatives and quantity decisions with the constraint of the integer value of consumption. We demonstrate that the proposed model has a closed-form probability expression. Finally, we apply the proposed model to the recreation demand for national parks in Japan. The empirical results suggest that the proposed model provides a better fit for the data than the previous model and that ignoring the integer property of demand might cause an underestimation of the welfare loss.",0191-2615,https://github.com/KoichiKuriyama/IPEV
